date,channel_grouping,platform,year,month,sumOfLeads
2019-05-21,,iOS,2019,5,110895.088120374
2019-05-22,,Android,2019,5,369934.657655677
2019-05-22,,Desktop,2019,5,178707.248575313
2019-05-22,,Mobile Web,2019,5,244465.009621276
2019-05-22,,iOS,2019,5,118012.308297954
2019-05-23,,Android,2019,5,350590.180499049
2019-05-23,,Desktop,2019,5,229938.47409106
2019-05-23,,Mobile Web,2019,5,232299.538860546
2019-05-23,,iOS,2019,5,116235.914923133
2019-05-24,,Android,2019,5,347232.08248235
2019-05-24,,Desktop,2019,5,194084.756862328
2019-05-24,,Mobile Web,2019,5,219634.536496687
2019-05-24,,iOS,2019,5,110137.21953345
2019-05-25,,Android,2019,5,367885.458178737
2019-05-25,,Desktop,2019,5,132630.997627291
2019-05-25,,Mobile Web,2019,5,227537.242761873
2019-05-25,,iOS,2019,5,114780.405198182
2019-05-26,,Android,2019,5,365133.666226861
2019-05-26,,Desktop,2019,5,122471.772795928
2019-05-26,,Mobile Web,2019,5,230230.101133955
2019-05-26,,iOS,2019,5,114467.819135172
2019-05-27,,Android,2019,5,362793.504018162
2019-05-27,,Desktop,2019,5,239629.699291546
2019-05-27,,Mobile Web,2019,5,194415.900807869
2019-05-27,,iOS,2019,5,123709.339945531
2019-05-28,,Android,2019,5,358215.503031175
2019-05-28,,Desktop,2019,5,230848.112818121
2019-05-28,,Mobile Web,2019,5,126418.901041555
2019-05-28,,iOS,2019,5,125332.797126435
2019-05-29,,Android,2019,5,358946.815190063
2019-05-29,,Desktop,2019,5,218314.422898429
2019-05-29,,Mobile Web,2019,5,111448.496720317
2019-05-29,,iOS,2019,5,119027.637851199
2019-05-30,,Android,2019,5,364953.42145843
2019-05-30,,Desktop,2019,5,197042.425078838
2019-05-30,,Mobile Web,2019,5,94449.479393609
2019-05-30,,iOS,2019,5,114013.369847299
2019-05-31,,Android,2019,5,350521.935530107
2019-05-31,,Desktop,2019,5,177577.734464916
2019-05-31,,Mobile Web,2019,5,89189.383344639
2019-05-31,,iOS,2019,5,109642.041420379
2019-06-01,,Android,2019,6,352323.039259417
2019-06-01,,Desktop,2019,6,106334.575092251
2019-06-01,,Mobile Web,2019,6,89784.815533021
2019-06-01,,iOS,2019,6,109430.599291192
2019-06-02,,Android,2019,6,334300.243697323
2019-06-02,,Desktop,2019,6,103175.760156846
2019-06-02,,Mobile Web,2019,6,92587.670516946
2019-06-02,,iOS,2019,6,103870.702979759
2019-06-03,,Android,2019,6,316210.167688262
2019-06-03,,Desktop,2019,6,170746.022198511
2019-06-03,,Mobile Web,2019,6,85664.738668806
2019-06-03,,iOS,2019,6,102659.078806041
2019-06-04,,Android,2019,6,260678.964518859
2019-06-04,,Desktop,2019,6,154765.890330855
2019-06-04,,Mobile Web,2019,6,71613.321817812
2019-06-04,,iOS,2019,6,75966.940425095
2019-06-05,,Android,2019,6,204767.836572436
2019-06-05,,Desktop,2019,6,61592.085756306
2019-06-05,,Mobile Web,2019,6,51738.563195247
2019-06-05,,iOS,2019,6,53311.967022351
2019-06-06,,Android,2019,6,276470.248485513
2019-06-06,,Desktop,2019,6,73257.825953707
2019-06-06,,Mobile Web,2019,6,67287.199029378
2019-06-06,,iOS,2019,6,75730.216482939
2019-06-07,,Android,2019,6,311717.607154759
2019-06-07,,Desktop,2019,6,124656.300605747
2019-06-07,,Mobile Web,2019,6,84061.235096574
2019-06-07,,iOS,2019,6,86562.843784822
2019-06-08,,Android,2019,6,345506.105948284
2019-06-08,,Desktop,2019,6,95471.022961574
2019-06-08,,Mobile Web,2019,6,86607.283233507
2019-06-08,,iOS,2019,6,106887.327463459
2019-06-09,,Android,2019,6,386694.845461439
2019-06-09,,Desktop,2019,6,107800.654936306
2019-06-09,,Mobile Web,2019,6,104962.226745712
2019-06-09,,iOS,2019,6,121553.82605345
2019-06-10,,Android,2019,6,432286.496979844
2019-06-10,,Desktop,2019,6,244591.526127298
2019-06-10,,Mobile Web,2019,6,118764.588688437
2019-06-10,,iOS,2019,6,143310.070498377
2019-06-11,,Android,2019,6,445072.12481304
2019-06-11,,Desktop,2019,6,271194.100699609
2019-06-11,,Mobile Web,2019,6,119833.160540059
2019-06-11,,iOS,2019,6,153635.563565098
2019-06-12,,Android,2019,6,419364.596745509
2019-06-12,,Desktop,2019,6,256070.161784812
2019-06-12,,Mobile Web,2019,6,116774.690959216
2019-06-12,,iOS,2019,6,138405.735743973
2019-06-13,,Android,2019,6,426243.783708418
2019-06-13,,Desktop,2019,6,250813.165694649
2019-06-13,,Mobile Web,2019,6,114080.225513461
2019-06-13,,iOS,2019,6,137061.841927783
2019-06-14,,Android,2019,6,406397.403803854
2019-06-14,,Desktop,2019,6,211929.845342743
2019-06-14,,Mobile Web,2019,6,102837.653251474
2019-06-14,,iOS,2019,6,123250.519019481
2019-06-15,,Android,2019,6,387166.011169133
2019-06-15,,Desktop,2019,6,126663.123530655
2019-06-15,,Mobile Web,2019,6,98730.202256293
2019-06-15,,iOS,2019,6,122872.440717383
2019-06-16,,Android,2019,6,394634.103821855
2019-06-16,,Desktop,2019,6,114756.545631386
2019-06-16,,Mobile Web,2019,6,103869.825372215
2019-06-16,,iOS,2019,6,132486.7603147
2019-06-17,,Android,2019,6,418593.735959841
2019-06-17,,Desktop,2019,6,259151.57710052
2019-06-17,,Mobile Web,2019,6,116510.566612069
2019-06-17,,iOS,2019,6,140381.858803901
2019-06-18,,Android,2019,6,409881.002221595
2019-06-18,,Desktop,2019,6,259379.320083958
2019-06-18,,Mobile Web,2019,6,109832.248165769
2019-06-18,,iOS,2019,6,138922.262884933
2019-06-19,,Android,2019,6,405092.847859286
2019-06-19,,Desktop,2019,6,247609.13427536
2019-06-19,,Mobile Web,2019,6,110700.408331179
2019-06-19,,iOS,2019,6,136148.721026726
2019-06-20,,Android,2019,6,417123.724145293
2019-06-20,,Desktop,2019,6,233183.54618876
2019-06-20,,Mobile Web,2019,6,101146.160519873
2019-06-20,,iOS,2019,6,125677.906169681
2019-06-21,,Android,2019,6,388168.471110035
2019-06-21,,Desktop,2019,6,214174.231465336
2019-06-21,,Mobile Web,2019,6,106245.479620695
2019-06-21,,iOS,2019,6,122122.748639229
2019-06-22,,Android,2019,6,385633.75642273
2019-06-22,,Desktop,2019,6,135556.498795752
2019-06-22,,Mobile Web,2019,6,97881.323726637
2019-06-22,,iOS,2019,6,117947.323549178
2019-06-23,,Android,2019,6,400023.70152526
2019-06-23,,Desktop,2019,6,120288.765901348
2019-06-23,,Mobile Web,2019,6,104268.945121311
2019-06-23,,iOS,2019,6,131613.849125818
2019-06-24,,Android,2019,6,426334.595557843
2019-06-24,,Desktop,2019,6,267125.315840402
2019-06-24,,Mobile Web,2019,6,111545.96167812
2019-06-24,,iOS,2019,6,140446.945098335
2019-06-25,,Android,2019,6,436468.200833843
2019-06-25,,Desktop,2019,6,263393.93757421
2019-06-25,,Mobile Web,2019,6,113682.0636034
2019-06-25,,iOS,2019,6,147795.922555607
2019-06-26,,Android,2019,6,415931.807188931
2019-06-26,,Desktop,2019,6,248807.419673889
2019-06-26,,Mobile Web,2019,6,107878.544234595
2019-06-26,,iOS,2019,6,126349.107868268
2019-06-27,,Android,2019,6,408103.265653474
2019-06-27,,Desktop,2019,6,233200.123974031
2019-06-27,,Mobile Web,2019,6,97881.749045245
2019-06-27,,iOS,2019,6,126349.658912256
2019-06-28,,Android,2019,6,409175.988626207
2019-06-28,,Desktop,2019,6,194119.183370955
2019-06-28,,Mobile Web,2019,6,99717.804756087
2019-06-28,,iOS,2019,6,122368.529758911
2019-06-29,,Android,2019,6,392131.343041809
2019-06-29,,Desktop,2019,6,120042.384243399
2019-06-29,,Mobile Web,2019,6,96127.667105329
2019-06-29,,iOS,2019,6,117557.546689338
2019-06-30,,Android,2019,6,403829.158658925
2019-06-30,,Desktop,2019,6,110778.168827852
2019-06-30,,Mobile Web,2019,6,98367.507739841
2019-06-30,,iOS,2019,6,124903.251375939
2019-07-01,,Android,2019,7,440562.882738273
2019-07-01,,Desktop,2019,7,263208.94853465
2019-07-01,,Mobile Web,2019,7,115206.043051014
2019-07-01,,iOS,2019,7,138176.367845764
2019-07-02,,Android,2019,7,430200.912134994
2019-07-02,,Desktop,2019,7,250109.790898007
2019-07-02,,Mobile Web,2019,7,115483.351337796
2019-07-02,,iOS,2019,7,135711.235483286
2019-07-03,,Android,2019,7,417460.327448562
2019-07-03,,Desktop,2019,7,235758.561503665
2019-07-03,,Mobile Web,2019,7,188285.307743492
2019-07-03,,iOS,2019,7,125135.504020727
2019-07-04,,Android,2019,7,403375.332638881
2019-07-04,,Desktop,2019,7,237637.711371774
2019-07-04,,Mobile Web,2019,7,252189.252729929
2019-07-04,,iOS,2019,7,131806.416442396
2019-07-05,,Android,2019,7,396020.152674707
2019-07-05,,Desktop,2019,7,208357.76986008
2019-07-05,,Mobile Web,2019,7,251031.758608095
2019-07-05,,iOS,2019,7,122397.121441371
2019-07-06,,Android,2019,7,401900.634333436
2019-07-06,,Desktop,2019,7,128626.939754612
2019-07-06,,Mobile Web,2019,7,251084.977827527
2019-07-06,,iOS,2019,7,121261.893877337
2019-07-07,,Android,2019,7,408766.813176788
2019-07-07,,Desktop,2019,7,121947.34845139
2019-07-07,,Mobile Web,2019,7,263741.653690708
2019-07-07,,iOS,2019,7,122712.739187898
2019-07-08,,Android,2019,7,425807.737601089
2019-07-08,,Desktop,2019,7,250878.636195432
2019-07-08,,Mobile Web,2019,7,276240.193134228
2019-07-08,,iOS,2019,7,134566.189177599
2019-07-09,,Android,2019,7,429358.099258956
2019-07-09,,Desktop,2019,7,251882.663009234
2019-07-09,,Mobile Web,2019,7,275136.3552457
2019-07-09,,iOS,2019,7,129260.107643462
2019-07-10,,Android,2019,7,407595.934908334
2019-07-10,,Desktop,2019,7,245790.43916805
2019-07-10,,Mobile Web,2019,7,257567.162823124
2019-07-10,,iOS,2019,7,128523.705957884
2019-07-11,,Android,2019,7,401922.205024694
2019-07-11,,Desktop,2019,7,239578.476852976
2019-07-11,,Mobile Web,2019,7,256644.859493175
2019-07-11,,iOS,2019,7,121874.49919967
2019-07-12,,Android,2019,7,385350.895900237
2019-07-12,,Desktop,2019,7,205026.696765645
2019-07-12,,Mobile Web,2019,7,240484.488049409
2019-07-12,,iOS,2019,7,117492.736553682
2019-07-13,,Android,2019,7,370519.505587078
2019-07-13,,Desktop,2019,7,124564.073656433
2019-07-13,,Mobile Web,2019,7,239449.790122389
2019-07-13,,iOS,2019,7,111874.681785255
2019-07-14,,Android,2019,7,387175.397187005
2019-07-14,,Desktop,2019,7,126227.867711738
2019-07-14,,Mobile Web,2019,7,255703.523208471
2019-07-14,,iOS,2019,7,116094.6058359
2019-07-15,,Android,2019,7,401832.700595992
2019-07-15,,Desktop,2019,7,251653.926631678
2019-07-15,,Mobile Web,2019,7,278471.320681524
2019-07-15,,iOS,2019,7,132661.390466514
2019-07-16,,Android,2019,7,400677.050872972
2019-07-16,,Desktop,2019,7,244319.275855093
2019-07-16,,Mobile Web,2019,7,286788.670841847
2019-07-16,,iOS,2019,7,124759.783292891
2019-07-17,,Android,2019,7,397210.224905813
2019-07-17,,Desktop,2019,7,246967.984739136
2019-07-17,,Mobile Web,2019,7,287639.693536159
2019-07-17,,iOS,2019,7,126509.859426269
2019-07-18,,Android,2019,7,378965.11773684
2019-07-18,,Desktop,2019,7,235653.61366255
2019-07-18,,Mobile Web,2019,7,244114.511421913
2019-07-18,,iOS,2019,7,120346.2241174
2019-07-19,,Android,2019,7,370890.273141386
2019-07-19,,Desktop,2019,7,215118.360646471
2019-07-19,,Mobile Web,2019,7,222493.398680098
2019-07-19,,iOS,2019,7,108960.216316534
2019-07-20,,Android,2019,7,383082.580332958
2019-07-20,,Desktop,2019,7,145781.541327581
2019-07-20,,Mobile Web,2019,7,250144.929557467
2019-07-20,,iOS,2019,7,119258.597308551
2019-07-21,,Android,2019,7,381369.90945178
2019-07-21,,Desktop,2019,7,128120.287157538
2019-07-21,,Mobile Web,2019,7,325777.569910765
2019-07-21,,iOS,2019,7,111161.897924478
2019-07-22,,Android,2019,7,394923.619251519
2019-07-22,,Desktop,2019,7,249645.302132621
2019-07-22,,Mobile Web,2019,7,274222.078431748
2019-07-22,,iOS,2019,7,121500.312684556
2019-07-23,,Android,2019,7,403968.525963858
2019-07-23,,Desktop,2019,7,246414.410381354
2019-07-23,,Mobile Web,2019,7,254824.374220013
2019-07-23,,iOS,2019,7,123665.235786663
2019-07-24,,Android,2019,7,390858.539042505
2019-07-24,,Desktop,2019,7,238109.713295879
2019-07-24,,Mobile Web,2019,7,254449.146481801
2019-07-24,,iOS,2019,7,120639.80272358
2019-07-25,,Android,2019,7,401229.917836625
2019-07-25,,Desktop,2019,7,218569.763031859
2019-07-25,,Mobile Web,2019,7,257153.108576235
2019-07-25,,iOS,2019,7,116764.772338931
2019-07-26,,Android,2019,7,385149.357965985
2019-07-26,,Desktop,2019,7,194821.77899141
2019-07-26,,Mobile Web,2019,7,263904.783633096
2019-07-26,,iOS,2019,7,119311.884021307
2019-07-27,,Android,2019,7,376145.351484333
2019-07-27,,Desktop,2019,7,117405.351201705
2019-07-27,,Mobile Web,2019,7,276133.897828359
2019-07-27,,iOS,2019,7,127154.476023133
2019-07-28,,Android,2019,7,385764.250748124
2019-07-28,,Desktop,2019,7,108800.668132484
2019-07-28,,Mobile Web,2019,7,277045.597944189
2019-07-28,,iOS,2019,7,118880.705611048
2019-07-29,,Android,2019,7,407518.24869947
2019-07-29,,Desktop,2019,7,224631.327584918
2019-07-29,,Mobile Web,2019,7,277206.770753624
2019-07-29,,iOS,2019,7,131102.02925444
2019-07-30,,Android,2019,7,421744.854074775
2019-07-30,,Desktop,2019,7,128820.411477549
2019-07-30,,Mobile Web,2019,7,281952.184019351
2019-07-30,,iOS,2019,7,130761.963299096
2019-07-31,,Android,2019,7,404638.541433392
2019-07-31,,Desktop,2019,7,225382.483734871
2019-07-31,,Mobile Web,2019,7,252665.320015403
2019-07-31,,iOS,2019,7,126204.729454053
2019-08-01,,Android,2019,8,402594.252156698
2019-08-01,,Desktop,2019,8,212326.987967934
2019-08-01,,Mobile Web,2019,8,248207.988449043
2019-08-01,,iOS,2019,8,123071.18539973
2019-08-02,,Android,2019,8,388666.912655364
2019-08-02,,Desktop,2019,8,194252.267365688
2019-08-02,,Mobile Web,2019,8,239509.404898009
2019-08-02,,iOS,2019,8,120265.247592396
2019-08-03,,Android,2019,8,389527.685839334
2019-08-03,,Desktop,2019,8,129111.925650191
2019-08-03,,Mobile Web,2019,8,243939.885312621
2019-08-03,,iOS,2019,8,118510.870230454
2019-08-04,,Android,2019,8,396048.339214852
2019-08-04,,Desktop,2019,8,123908.624379867
2019-08-04,,Mobile Web,2019,8,249340.844615467
2019-08-04,,iOS,2019,8,124147.366462611
2019-08-05,,Android,2019,8,406229.275399932
2019-08-05,,Desktop,2019,8,243049.864877381
2019-08-05,,Mobile Web,2019,8,260031.687021739
2019-08-05,,iOS,2019,8,124538.097324683
2019-08-06,,Android,2019,8,393512.793059638
2019-08-06,,Desktop,2019,8,250552.442674031
2019-08-06,,Mobile Web,2019,8,256733.354179488
2019-08-06,,iOS,2019,8,121549.298323349
2019-08-07,,Android,2019,8,355714.951888679
2019-08-07,,Desktop,2019,8,229996.124775579
2019-08-07,,Mobile Web,2019,8,252646.276816453
2019-08-07,,iOS,2019,8,101863.568760044
2019-08-08,,Android,2019,8,367705.467611091
2019-08-08,,Desktop,2019,8,219442.318114696
2019-08-08,,Mobile Web,2019,8,226227.813896283
2019-08-08,,iOS,2019,8,104696.694468114
2019-08-09,,Android,2019,8,364857.89088452
2019-08-09,,Desktop,2019,8,180948.852144211
2019-08-09,,Mobile Web,2019,8,217579.129074071
2019-08-09,,iOS,2019,8,108343.395760284
2019-08-10,,Android,2019,8,340693.129075593
2019-08-10,,Desktop,2019,8,105396.762568517
2019-08-10,,Mobile Web,2019,8,198009.795340285
2019-08-10,,iOS,2019,8,105663.007247652
2019-08-11,,Android,2019,8,291849.70522091
2019-08-11,,Desktop,2019,8,77086.340126473
2019-08-11,,Mobile Web,2019,8,175092.62826951
2019-08-11,,iOS,2019,8,87388.693432045
2019-08-12,,Android,2019,8,341430.027443676
2019-08-12,,Desktop,2019,8,111538.898456884
2019-08-12,,Mobile Web,2019,8,215544.56435185
2019-08-12,,iOS,2019,8,101959.881248418
2019-08-13,,Android,2019,8,380020.332846274
2019-08-13,,Desktop,2019,8,217209.350726147
2019-08-13,,Mobile Web,2019,8,242853.604638487
2019-08-13,,iOS,2019,8,123692.92456323
2019-08-14,,Android,2019,8,378273.799497667
2019-08-14,,Desktop,2019,8,222142.351546017
2019-08-14,,Mobile Web,2019,8,248811.864473755
2019-08-14,,iOS,2019,8,123619.397910697
2019-08-15,,Android,2019,8,373410.781048405
2019-08-15,,Desktop,2019,8,222366.911878771
2019-08-15,,Mobile Web,2019,8,250635.649751298
2019-08-15,,iOS,2019,8,115032.739968352
2019-08-16,,Android,2019,8,365913.824658437
2019-08-16,,Desktop,2019,8,193935.561365183
2019-08-16,,Mobile Web,2019,8,242213.801038441
2019-08-16,,iOS,2019,8,114902.201289331
2019-08-17,,Android,2019,8,369919.351046304
2019-08-17,,Desktop,2019,8,133504.258949046
2019-08-17,,Mobile Web,2019,8,249361.578374993
2019-08-17,,iOS,2019,8,117436.273714206
2019-08-18,,Android,2019,8,382186.056323206
2019-08-18,,Desktop,2019,8,121973.551060098
2019-08-18,,Mobile Web,2019,8,264485.913232479
2019-08-18,,iOS,2019,8,114775.840760173
2019-08-19,,Android,2019,8,403983.083689451
2019-08-19,,Desktop,2019,8,253166.639940426
2019-08-19,,Mobile Web,2019,8,278203.830847693
2019-08-19,,iOS,2019,8,123128.854781102
2019-08-20,,Android,2019,8,386952.778988204
2019-08-20,,Desktop,2019,8,238208.210530496
2019-08-20,,Mobile Web,2019,8,271237.239238921
2019-08-20,,iOS,2019,8,124188.789393863
2019-08-21,,Android,2019,8,398125.947749917
2019-08-21,,Desktop,2019,8,232523.75771589
2019-08-21,,Mobile Web,2019,8,263388.845646359
2019-08-21,,iOS,2019,8,126051.737164382
2019-08-22,,Android,2019,8,358935.406751925
2019-08-22,,Desktop,2019,8,217665.489232312
2019-08-22,,Mobile Web,2019,8,253726.066069017
2019-08-22,,iOS,2019,8,122537.950834541
2019-08-23,,Android,2019,8,383321.416980593
2019-08-23,,Desktop,2019,8,191602.053346334
2019-08-23,,Mobile Web,2019,8,243424.786200536
2019-08-23,,iOS,2019,8,115947.391757048
2019-08-24,,Android,2019,8,378786.186103074
2019-08-24,,Desktop,2019,8,125436.124474151
2019-08-24,,Mobile Web,2019,8,248268.429826014
2019-08-24,,iOS,2019,8,132715.807298405
2019-08-25,,Android,2019,8,401640.525362589
2019-08-25,,Desktop,2019,8,121055.427482406
2019-08-25,,Mobile Web,2019,8,315879.598622279
2019-08-25,,iOS,2019,8,129414.358010346
2019-08-26,,Android,2019,8,414408.921743722
2019-08-26,,Desktop,2019,8,255372.790523341
2019-08-26,,Mobile Web,2019,8,288816.15330387
2019-08-26,,iOS,2019,8,137322.15545143
2019-08-27,,Android,2019,8,407119.224872747
2019-08-27,,Desktop,2019,8,242010.756198018
2019-08-27,,Mobile Web,2019,8,344975.225621486
2019-08-27,,iOS,2019,8,134316.639237002
2019-08-28,,Android,2019,8,408283.803777738
2019-08-28,,Desktop,2019,8,229013.083448087
2019-08-28,,Mobile Web,2019,8,303969.685480861
2019-08-28,,iOS,2019,8,130979.206607335
2019-08-29,,Android,2019,8,364672.776224317
2019-08-29,,Desktop,2019,8,202611.798095411
2019-08-29,,Mobile Web,2019,8,277498.045138533
2019-08-29,,iOS,2019,8,123830.745808271
2019-08-30,,Android,2019,8,378963.330544285
2019-08-30,,Desktop,2019,8,165286.394028365
2019-08-30,,Mobile Web,2019,8,326403.048868127
2019-08-30,,iOS,2019,8,115747.435263829
2019-08-31,,Android,2019,8,365426.329951429
2019-08-31,,Desktop,2019,8,90725.301644456
2019-08-31,,Mobile Web,2019,8,321532.82361605
2019-08-31,,iOS,2019,8,120949.2907374
2019-09-01,,Android,2019,9,390100.568832289
2019-09-01,,Desktop,2019,9,91867.200726304
2019-09-01,,Mobile Web,2019,9,299683.261351469
2019-09-01,,iOS,2019,9,124193.004595214
2019-09-02,,Android,2019,9,419979.429334088
2019-09-02,,Desktop,2019,9,143728.910532046
2019-09-02,,Mobile Web,2019,9,304390.876295851
2019-09-02,,iOS,2019,9,135808.226096611
2019-09-03,,Android,2019,9,409022.89390861
2019-09-03,,Desktop,2019,9,222278.169680657
2019-09-03,,Mobile Web,2019,9,277698.87477209
2019-09-03,,iOS,2019,9,125303.257782777
2019-09-04,,Android,2019,9,411369.528113165
2019-09-04,,Desktop,2019,9,222159.835239207
2019-09-04,,Mobile Web,2019,9,269670.396117873
2019-09-04,,iOS,2019,9,127950.470980801
2019-09-05,,Android,2019,9,410201.383688622
2019-09-05,,Desktop,2019,9,224854.902322573
2019-09-05,,Mobile Web,2019,9,265774.821465192
2019-09-05,,iOS,2019,9,122888.936182806
2019-09-06,,Android,2019,9,389281.36487319
2019-09-06,,Desktop,2019,9,193115.306018197
2019-09-06,,Mobile Web,2019,9,252472.075568446
2019-09-06,,iOS,2019,9,116988.788379851
2019-09-07,,Android,2019,9,396956.447601881
2019-09-07,,Desktop,2019,9,117914.277772461
2019-09-07,,Mobile Web,2019,9,255511.334519949
2019-09-07,,iOS,2019,9,120337.669187833
2019-09-08,,Android,2019,9,381772.6228623
2019-09-08,,Desktop,2019,9,106572.148311961
2019-09-08,,Mobile Web,2019,9,251071.912045316
2019-09-08,,iOS,2019,9,119046.961065203
2019-09-09,,Android,2019,9,394980.148517385
2019-09-09,,Desktop,2019,9,121641.995468426
2019-09-09,,Mobile Web,2019,9,271376.382457966
2019-09-09,,iOS,2019,9,124566.860289294
2019-09-10,,Android,2019,9,368927.524266562
2019-09-10,,Desktop,2019,9,227801.525264155
2019-09-10,,Mobile Web,2019,9,261410.044169136
2019-09-10,,iOS,2019,9,117837.750125377
2019-09-11,,Android,2019,9,362075.073186041
2019-09-11,,Desktop,2019,9,228567.498765389
2019-09-11,,Mobile Web,2019,9,243694.436269926
2019-09-11,,iOS,2019,9,113643.902363302
2019-09-12,,Android,2019,9,383382.938951475
2019-09-12,,Desktop,2019,9,218388.321354109
2019-09-12,,Mobile Web,2019,9,238313.465193891
2019-09-12,,iOS,2019,9,119995.875528552
2019-09-13,,Android,2019,9,361325.988725974
2019-09-13,,Desktop,2019,9,172045.881783437
2019-09-13,,Mobile Web,2019,9,203684.664974475
2019-09-13,,iOS,2019,9,108801.067902978
2019-09-14,,Android,2019,9,361504.653177778
2019-09-14,,Desktop,2019,9,111784.209321426
2019-09-14,,Mobile Web,2019,9,216540.727776789
2019-09-14,,iOS,2019,9,108492.252399816
2019-09-15,,Android,2019,9,377678.41886531
2019-09-15,,Desktop,2019,9,102105.186329527
2019-09-15,,Mobile Web,2019,9,222949.896885783
