date,channel_grouping,platform,year,month,sumOfLeads,ad_id
2019-05-11,,iOS,2019,5,112643.4756,13717
2019-05-12,,Android,2019,5,308846.9596,43330
2019-05-12,,Desktop,2019,5,122274.5861,21732
2019-05-12,,Mobile Web,2019,5,227454.8339,33722
2019-05-12,,iOS,2019,5,108740.2387,13094
2019-05-13,,Android,2019,5,310987.4822,44478
2019-05-13,,Desktop,2019,5,265961.4412,42136
2019-05-13,,Mobile Web,2019,5,235647.7777,34300
2019-05-13,,iOS,2019,5,116813.4073,14320
2019-05-14,,Android,2019,5,313978.8244,45040
2019-05-14,,Desktop,2019,5,248864.5341,39315
2019-05-14,,Mobile Web,2019,5,232858.4201,34058
2019-05-14,,iOS,2019,5,98450.66062,12113
2019-05-15,,Android,2019,5,311731.736,44517
2019-05-15,,Desktop,2019,5,245633.1114,39314
2019-05-15,,Mobile Web,2019,5,224865.4133,33196
2019-05-15,,iOS,2019,5,105855.0837,12919
2019-05-16,,Android,2019,5,310357.9582,43558
2019-05-16,,Desktop,2019,5,242063.6789,38646
2019-05-16,,Mobile Web,2019,5,219663.4708,32531
2019-05-16,,iOS,2019,5,105039.192,12908
2019-05-17,,Android,2019,5,295507.4317,41903
2019-05-17,,Desktop,2019,5,209512.1246,33980
2019-05-17,,Mobile Web,2019,5,214846.4943,32331
2019-05-17,,iOS,2019,5,100594.9452,12246
2019-05-18,,Android,2019,5,266513.5615,38534
2019-05-18,,Desktop,2019,5,122821.9813,21497
2019-05-18,,Mobile Web,2019,5,214825.4083,31922
2019-05-18,,iOS,2019,5,84025.72537,10005
2019-05-19,,Android,2019,5,324313.7536,45536
2019-05-19,,Desktop,2019,5,112228.4687,19783
2019-05-19,,Mobile Web,2019,5,226474.4111,33743
2019-05-19,,iOS,2019,5,105753.7606,12770
2019-05-20,,Android,2019,5,357758.6962,50479
2019-05-20,,Desktop,2019,5,154492.6211,26592
2019-05-20,,Mobile Web,2019,5,241484.9581,35434
2019-05-20,,iOS,2019,5,114112.9544,14079
2019-05-21,,Android,2019,5,362904.056,50757
2019-05-21,,Desktop,2019,5,237166.1656,38333
2019-05-21,,Mobile Web,2019,5,241669.1073,35173
2019-05-21,,iOS,2019,5,110895.0881,13657
2019-05-22,,Android,2019,5,369934.6577,51383
2019-05-22,,Desktop,2019,5,178707.2486,29914
2019-05-22,,Mobile Web,2019,5,244465.0096,35564
2019-05-22,,iOS,2019,5,118012.3083,14504
2019-05-23,,Android,2019,5,350590.1805,49342
2019-05-23,,Desktop,2019,5,229938.4741,37133
2019-05-23,,Mobile Web,2019,5,232299.5389,33779
2019-05-23,,iOS,2019,5,116235.9149,14270
2019-05-24,,Android,2019,5,347232.0825,48605
2019-05-24,,Desktop,2019,5,194084.7569,32024
2019-05-24,,Mobile Web,2019,5,219634.5365,32160
2019-05-24,,iOS,2019,5,110137.2195,13270
2019-05-25,,Android,2019,5,367885.4582,50777
2019-05-25,,Desktop,2019,5,132630.9976,23148
2019-05-25,,Mobile Web,2019,5,227537.2428,33344
2019-05-25,,iOS,2019,5,114780.4052,13760
2019-05-26,,Android,2019,5,365133.6662,49971
2019-05-26,,Desktop,2019,5,122471.7728,21503
2019-05-26,,Mobile Web,2019,5,230230.1011,34016
2019-05-26,,iOS,2019,5,114467.8191,13617
2019-05-27,,Android,2019,5,362793.504,50175
2019-05-27,,Desktop,2019,5,239629.6993,38350
2019-05-27,,Mobile Web,2019,5,194415.9008,28635
2019-05-27,,iOS,2019,5,123709.3399,13745
2019-05-28,,Android,2019,5,358215.503,50385
2019-05-28,,Desktop,2019,5,230848.1128,37313
2019-05-28,,Mobile Web,2019,5,126418.901,19189
2019-05-28,,iOS,2019,5,125332.7971,14405
2019-05-29,,Android,2019,5,358946.8152,49474
2019-05-29,,Desktop,2019,5,218314.4229,35944
2019-05-29,,Mobile Web,2019,5,111448.4967,17199
2019-05-29,,iOS,2019,5,119027.6379,13788
2019-05-30,,Android,2019,5,364953.4215,49972
2019-05-30,,Desktop,2019,5,197042.4251,32438
2019-05-30,,Mobile Web,2019,5,94449.47939,14263
2019-05-30,,iOS,2019,5,114013.3698,13587
2019-05-31,,Android,2019,5,350521.9355,47609
2019-05-31,,Desktop,2019,5,177577.7345,29404
2019-05-31,,Mobile Web,2019,5,89189.38334,13485
2019-05-31,,iOS,2019,5,109642.0414,12986
2019-06-01,,Android,2019,6,352323.0393,47564
2019-06-01,,Desktop,2019,6,106334.5751,18606
2019-06-01,,Mobile Web,2019,6,89784.81553,13381
2019-06-01,,iOS,2019,6,109430.5993,12953
2019-06-02,,Android,2019,6,334300.2437,45877
2019-06-02,,Desktop,2019,6,103175.7602,18505
2019-06-02,,Mobile Web,2019,6,92587.67052,13325
2019-06-02,,iOS,2019,6,103870.703,12692
2019-06-03,,Android,2019,6,316210.1677,44083
2019-06-03,,Desktop,2019,6,170746.0222,28596
2019-06-03,,Mobile Web,2019,6,85664.73867,12575
2019-06-03,,iOS,2019,6,102659.0788,12209
2019-06-04,,Android,2019,6,260678.9645,37568
2019-06-04,,Desktop,2019,6,154765.8903,28098
2019-06-04,,Mobile Web,2019,6,71613.32182,10571
2019-06-04,,iOS,2019,6,75966.94043,9322
2019-06-05,,Android,2019,6,204767.8366,30339
2019-06-05,,Desktop,2019,6,61592.08576,11242
2019-06-05,,Mobile Web,2019,6,51738.5632,7729
2019-06-05,,iOS,2019,6,53311.96702,6823
2019-06-06,,Android,2019,6,276470.2485,38419
2019-06-06,,Desktop,2019,6,73257.82595,13179
2019-06-06,,Mobile Web,2019,6,67287.19903,10060
2019-06-06,,iOS,2019,6,75730.21648,9324
2019-06-07,,Android,2019,6,311717.6072,43190
2019-06-07,,Desktop,2019,6,124656.3006,20910
2019-06-07,,Mobile Web,2019,6,84061.2351,12397
2019-06-07,,iOS,2019,6,86562.84378,10614
2019-06-08,,Android,2019,6,345506.1059,46653
2019-06-08,,Desktop,2019,6,95471.02296,16699
2019-06-08,,Mobile Web,2019,6,86607.28323,13142
2019-06-08,,iOS,2019,6,106887.3275,12824
2019-06-09,,Android,2019,6,386694.8455,51425
2019-06-09,,Desktop,2019,6,107800.6549,18791
2019-06-09,,Mobile Web,2019,6,104962.2267,14972
2019-06-09,,iOS,2019,6,121553.8261,13912
2019-06-10,,Android,2019,6,432286.497,56334
2019-06-10,,Desktop,2019,6,244591.5261,37708
2019-06-10,,Mobile Web,2019,6,118764.5887,16973
2019-06-10,,iOS,2019,6,143310.0705,16299
2019-06-11,,Android,2019,6,445072.1248,57928
2019-06-11,,Desktop,2019,6,271194.1007,41003
2019-06-11,,Mobile Web,2019,6,119833.1605,16869
2019-06-11,,iOS,2019,6,153635.5636,17022
2019-06-12,,Android,2019,6,419364.5967,56186
2019-06-12,,Desktop,2019,6,256070.1618,39615
2019-06-12,,Mobile Web,2019,6,116774.691,16656
2019-06-12,,iOS,2019,6,138405.7357,15838
2019-06-13,,Android,2019,6,426243.7837,56130
2019-06-13,,Desktop,2019,6,250813.1657,39037
2019-06-13,,Mobile Web,2019,6,114080.2255,16669
2019-06-13,,iOS,2019,6,137061.8419,15693
2019-06-14,,Android,2019,6,406397.4038,53798
2019-06-14,,Desktop,2019,6,211929.8453,34006
2019-06-14,,Mobile Web,2019,6,102837.6533,15483
2019-06-14,,iOS,2019,6,123250.519,14364
2019-06-15,,Android,2019,6,387166.0112,52280
2019-06-15,,Desktop,2019,6,126663.1235,21919
2019-06-15,,Mobile Web,2019,6,98730.20226,14765
2019-06-15,,iOS,2019,6,122872.4407,14086
2019-06-16,,Android,2019,6,394634.1038,53224
2019-06-16,,Desktop,2019,6,114756.5456,19896
2019-06-16,,Mobile Web,2019,6,103869.8254,15041
2019-06-16,,iOS,2019,6,132486.7603,14919
2019-06-17,,Android,2019,6,418593.736,55754
2019-06-17,,Desktop,2019,6,259151.5771,39535
2019-06-17,,Mobile Web,2019,6,116510.5666,16650
2019-06-17,,iOS,2019,6,140381.8588,15982
2019-06-18,,Android,2019,6,409881.0022,55123
2019-06-18,,Desktop,2019,6,259379.3201,40461
2019-06-18,,Mobile Web,2019,6,109832.2482,16024
2019-06-18,,iOS,2019,6,138922.2629,15678
2019-06-19,,Android,2019,6,405092.8479,55320
2019-06-19,,Desktop,2019,6,247609.1343,38973
2019-06-19,,Mobile Web,2019,6,110700.4083,16071
2019-06-19,,iOS,2019,6,136148.721,15583
2019-06-20,,Android,2019,6,417123.7241,56379
2019-06-20,,Desktop,2019,6,233183.5462,36894
2019-06-20,,Mobile Web,2019,6,101146.1605,15095
2019-06-20,,iOS,2019,6,125677.9062,14606
2019-06-21,,Android,2019,6,388168.4711,53063
2019-06-21,,Desktop,2019,6,214174.2315,34653
2019-06-21,,Mobile Web,2019,6,106245.4796,15793
2019-06-21,,iOS,2019,6,122122.7486,14580
2019-06-22,,Android,2019,6,385633.7564,52440
2019-06-22,,Desktop,2019,6,135556.4988,23478
2019-06-22,,Mobile Web,2019,6,97881.32373,14805
2019-06-22,,iOS,2019,6,117947.3235,13972
2019-06-23,,Android,2019,6,400023.7015,54521
2019-06-23,,Desktop,2019,6,120288.7659,20634
2019-06-23,,Mobile Web,2019,6,104268.9451,15404
2019-06-23,,iOS,2019,6,131613.8491,14995
2019-06-24,,Android,2019,6,426334.5956,56923
2019-06-24,,Desktop,2019,6,267125.3158,40805
2019-06-24,,Mobile Web,2019,6,111545.9617,16464
2019-06-24,,iOS,2019,6,140446.9451,15802
2019-06-25,,Android,2019,6,436468.2008,58316
2019-06-25,,Desktop,2019,6,263393.9376,40805
2019-06-25,,Mobile Web,2019,6,113682.0636,16932
2019-06-25,,iOS,2019,6,147795.9226,16936
2019-06-26,,Android,2019,6,415931.8072,56159
2019-06-26,,Desktop,2019,6,248807.4197,39762
2019-06-26,,Mobile Web,2019,6,107878.5442,16447
2019-06-26,,iOS,2019,6,126349.1079,15127
2019-06-27,,Android,2019,6,408103.2657,55562
2019-06-27,,Desktop,2019,6,233200.124,37558
2019-06-27,,Mobile Web,2019,6,97881.74905,15020
2019-06-27,,iOS,2019,6,126349.6589,15236
2019-06-28,,Android,2019,6,409175.9886,55842
2019-06-28,,Desktop,2019,6,194119.1834,31452
2019-06-28,,Mobile Web,2019,6,99717.80476,15076
2019-06-28,,iOS,2019,6,122368.5298,14767
2019-06-29,,Android,2019,6,392131.343,53556
2019-06-29,,Desktop,2019,6,120042.3842,20859
2019-06-29,,Mobile Web,2019,6,96127.66711,14671
2019-06-29,,iOS,2019,6,117557.5467,14123
2019-06-30,,Android,2019,6,403829.1587,53989
2019-06-30,,Desktop,2019,6,110778.1688,19069
2019-06-30,,Mobile Web,2019,6,98367.50774,14746
2019-06-30,,iOS,2019,6,124903.2514,14623
2019-07-01,,Android,2019,7,440562.8827,57273
2019-07-01,,Desktop,2019,7,263208.9485,41793
2019-07-01,,Mobile Web,2019,7,115206.0431,16974
2019-07-01,,iOS,2019,7,138176.3678,16119
2019-07-02,,Android,2019,7,430200.9121,57866
2019-07-02,,Desktop,2019,7,250109.7909,39033
2019-07-02,,Mobile Web,2019,7,115483.3513,17255
2019-07-02,,iOS,2019,7,135711.2355,15860
2019-07-03,,Android,2019,7,417460.3274,56264
2019-07-03,,Desktop,2019,7,235758.5615,37173
2019-07-03,,Mobile Web,2019,7,188285.3077,27461
2019-07-03,,iOS,2019,7,125135.504,15239
2019-07-04,,Android,2019,7,403375.3326,54601
2019-07-04,,Desktop,2019,7,237637.7114,37357
2019-07-04,,Mobile Web,2019,7,252189.2527,35765
2019-07-04,,iOS,2019,7,131806.4164,16200
2019-07-05,,Android,2019,7,396020.1527,54363
2019-07-05,,Desktop,2019,7,208357.7699,33812
2019-07-05,,Mobile Web,2019,7,251031.7586,35521
2019-07-05,,iOS,2019,7,122397.1214,14727
2019-07-06,,Android,2019,7,401900.6343,55299
2019-07-06,,Desktop,2019,7,128626.9398,22435
2019-07-06,,Mobile Web,2019,7,251084.9778,36047
2019-07-06,,iOS,2019,7,121261.8939,14789
2019-07-07,,Android,2019,7,408766.8132,55263
2019-07-07,,Desktop,2019,7,121947.3485,21002
2019-07-07,,Mobile Web,2019,7,263741.6537,37095
2019-07-07,,iOS,2019,7,122712.7392,14518
2019-07-08,,Android,2019,7,425807.7376,56747
2019-07-08,,Desktop,2019,7,250878.6362,39240
2019-07-08,,Mobile Web,2019,7,276240.1931,38199
2019-07-08,,iOS,2019,7,134566.1892,15878
2019-07-09,,Android,2019,7,429358.0993,57407
2019-07-09,,Desktop,2019,7,251882.663,38866
2019-07-09,,Mobile Web,2019,7,275136.3552,38443
2019-07-09,,iOS,2019,7,129260.1076,15461
2019-07-10,,Android,2019,7,407595.9349,55438
2019-07-10,,Desktop,2019,7,245790.4392,38361
2019-07-10,,Mobile Web,2019,7,257567.1628,36223
2019-07-10,,iOS,2019,7,128523.706,15796
2019-07-11,,Android,2019,7,401922.205,54927
2019-07-11,,Desktop,2019,7,239578.4769,37891
2019-07-11,,Mobile Web,2019,7,256644.8595,36351
2019-07-11,,iOS,2019,7,121874.4992,14778
2019-07-12,,Android,2019,7,385350.8959,52700
2019-07-12,,Desktop,2019,7,205026.6968,32905
2019-07-12,,Mobile Web,2019,7,240484.488,34634
2019-07-12,,iOS,2019,7,117492.7366,14042
2019-07-13,,Android,2019,7,370519.5056,52058
2019-07-13,,Desktop,2019,7,124564.0737,21809
2019-07-13,,Mobile Web,2019,7,239449.7901,35047
2019-07-13,,iOS,2019,7,111874.6818,13749
2019-07-14,,Android,2019,7,387175.3972,53924
2019-07-14,,Desktop,2019,7,126227.8677,21742
2019-07-14,,Mobile Web,2019,7,255703.5232,36674
2019-07-14,,iOS,2019,7,116094.6058,14050
2019-07-15,,Android,2019,7,401832.7006,55289
2019-07-15,,Desktop,2019,7,251653.9266,39471
2019-07-15,,Mobile Web,2019,7,278471.3207,40121
2019-07-15,,iOS,2019,7,132661.3905,16068
2019-07-16,,Android,2019,7,400677.0509,55353
2019-07-16,,Desktop,2019,7,244319.2759,38188
2019-07-16,,Mobile Web,2019,7,286788.6708,41869
2019-07-16,,iOS,2019,7,124759.7833,15404
2019-07-17,,Android,2019,7,397210.2249,54542
2019-07-17,,Desktop,2019,7,246967.9847,39508
2019-07-17,,Mobile Web,2019,7,287639.6935,43809
2019-07-17,,iOS,2019,7,126509.8594,15179
2019-07-18,,Android,2019,7,378965.1177,52958
2019-07-18,,Desktop,2019,7,235653.6137,37805
2019-07-18,,Mobile Web,2019,7,244114.5114,35299
2019-07-18,,iOS,2019,7,120346.2241,14870
2019-07-19,,Android,2019,7,370890.2731,51748
2019-07-19,,Desktop,2019,7,215118.3606,36196
2019-07-19,,Mobile Web,2019,7,222493.3987,32618
2019-07-19,,iOS,2019,7,108960.2163,13227
2019-07-20,,Android,2019,7,383082.5803,53671
2019-07-20,,Desktop,2019,7,145781.5413,26234
2019-07-20,,Mobile Web,2019,7,250144.9296,37715
2019-07-20,,iOS,2019,7,119258.5973,14588
2019-07-21,,Android,2019,7,381369.9095,52995
2019-07-21,,Desktop,2019,7,128120.2872,22358
2019-07-21,,Mobile Web,2019,7,325777.5699,54954
2019-07-21,,iOS,2019,7,111161.8979,13773
2019-07-22,,Android,2019,7,394923.6193,54393
2019-07-22,,Desktop,2019,7,249645.3021,39496
2019-07-22,,Mobile Web,2019,7,274222.0784,39367
2019-07-22,,iOS,2019,7,121500.3127,14871
2019-07-23,,Android,2019,7,403968.526,55957
2019-07-23,,Desktop,2019,7,246414.4104,39323
2019-07-23,,Mobile Web,2019,7,254824.3742,36433
2019-07-23,,iOS,2019,7,123665.2358,15053
2019-07-24,,Android,2019,7,390858.539,54494
2019-07-24,,Desktop,2019,7,238109.7133,37982
2019-07-24,,Mobile Web,2019,7,254449.1465,35560
2019-07-24,,iOS,2019,7,120639.8027,14989
2019-07-25,,Android,2019,7,401229.9178,55795
2019-07-25,,Desktop,2019,7,218569.763,35562
2019-07-25,,Mobile Web,2019,7,257153.1086,36154
2019-07-25,,iOS,2019,7,116764.7723,14181
2019-07-26,,Android,2019,7,385149.358,54107
2019-07-26,,Desktop,2019,7,194821.779,32081
2019-07-26,,Mobile Web,2019,7,263904.7836,41024
2019-07-26,,iOS,2019,7,119311.884,14274
2019-07-27,,Android,2019,7,376145.3515,52869
2019-07-27,,Desktop,2019,7,117405.3512,20744
2019-07-27,,Mobile Web,2019,7,276133.8978,43231
2019-07-27,,iOS,2019,7,127154.476,15196
2019-07-28,,Android,2019,7,385764.2507,53746
2019-07-28,,Desktop,2019,7,108800.6681,19435
2019-07-28,,Mobile Web,2019,7,277045.5979,43849
2019-07-28,,iOS,2019,7,118880.7056,14339
2019-07-29,,Android,2019,7,407518.2487,56725
2019-07-29,,Desktop,2019,7,224631.3276,36089
2019-07-29,,Mobile Web,2019,7,277206.7708,42557
2019-07-29,,iOS,2019,7,131102.0293,15747
2019-07-30,,Android,2019,7,421744.8541,57687
2019-07-30,,Desktop,2019,7,128820.4115,22446
2019-07-30,,Mobile Web,2019,7,281952.184,41903
2019-07-30,,iOS,2019,7,130761.9633,15348
2019-07-31,,Android,2019,7,404638.5414,56072
2019-07-31,,Desktop,2019,7,225382.4837,36061
2019-07-31,,Mobile Web,2019,7,252665.32,36083
2019-07-31,,iOS,2019,7,126204.7295,15086
2019-08-01,,Android,2019,8,402594.2522,54874
2019-08-01,,Desktop,2019,8,212326.988,33908
2019-08-01,,Mobile Web,2019,8,248207.9884,35224
2019-08-01,,iOS,2019,8,123071.1854,14618
2019-08-02,,Android,2019,8,388666.9127,53431
2019-08-02,,Desktop,2019,8,194252.2674,31989
2019-08-02,,Mobile Web,2019,8,239509.4049,34357
2019-08-02,,iOS,2019,8,120265.2476,14544
2019-08-03,,Android,2019,8,389527.6858,53835
2019-08-03,,Desktop,2019,8,129111.9257,22502
2019-08-03,,Mobile Web,2019,8,243939.8853,35186
2019-08-03,,iOS,2019,8,118510.8702,13986
2019-08-04,,Android,2019,8,396048.3392,54725
2019-08-04,,Desktop,2019,8,123908.6244,21392
2019-08-04,,Mobile Web,2019,8,249340.8446,35648
2019-08-04,,iOS,2019,8,124147.3665,14713
2019-08-05,,Android,2019,8,406229.2754,55524
2019-08-05,,Desktop,2019,8,243049.8649,38551
2019-08-05,,Mobile Web,2019,8,260031.687,36428
2019-08-05,,iOS,2019,8,124538.0973,14748
2019-08-06,,Android,2019,8,393512.7931,54245
2019-08-06,,Desktop,2019,8,250552.4427,40251
2019-08-06,,Mobile Web,2019,8,256733.3542,36155
2019-08-06,,iOS,2019,8,121549.2983,14598
2019-08-07,,Android,2019,8,355714.9519,49714
2019-08-07,,Desktop,2019,8,229996.1248,36775
2019-08-07,,Mobile Web,2019,8,252646.2768,36702
2019-08-07,,iOS,2019,8,101863.5688,12340
2019-08-08,,Android,2019,8,367705.4676,50343
2019-08-08,,Desktop,2019,8,219442.3181,35376
2019-08-08,,Mobile Web,2019,8,226227.8139,32935
2019-08-08,,iOS,2019,8,104696.6945,12670
2019-08-09,,Android,2019,8,364857.8909,50876
2019-08-09,,Desktop,2019,8,180948.8521,30568
2019-08-09,,Mobile Web,2019,8,217579.1291,31757
2019-08-09,,iOS,2019,8,108343.3958,13184
2019-08-10,,Android,2019,8,340693.1291,48640
2019-08-10,,Desktop,2019,8,105396.7626,18920
2019-08-10,,Mobile Web,2019,8,198009.7953,29934
2019-08-10,,iOS,2019,8,105663.0072,13033
2019-08-11,,Android,2019,8,291849.7052,41720
2019-08-11,,Desktop,2019,8,77086.34013,14119
2019-08-11,,Mobile Web,2019,8,175092.6283,26815
2019-08-11,,iOS,2019,8,87388.69343,10706
2019-08-12,,Android,2019,8,341430.0274,48587
2019-08-12,,Desktop,2019,8,111538.8985,19595
2019-08-12,,Mobile Web,2019,8,215544.5644,31971
2019-08-12,,iOS,2019,8,101959.8812,12400
2019-08-13,,Android,2019,8,380020.3328,52872
2019-08-13,,Desktop,2019,8,217209.3507,34366
2019-08-13,,Mobile Web,2019,8,242853.6046,34452
2019-08-13,,iOS,2019,8,123692.9246,14833
2019-08-14,,Android,2019,8,378273.7995,51978
2019-08-14,,Desktop,2019,8,222142.3515,34996
2019-08-14,,Mobile Web,2019,8,248811.8645,35456
2019-08-14,,iOS,2019,8,123619.3979,14775
2019-08-15,,Android,2019,8,373410.781,51817
2019-08-15,,Desktop,2019,8,222366.9119,36562
2019-08-15,,Mobile Web,2019,8,250635.6498,35338
2019-08-15,,iOS,2019,8,115032.74,14132
2019-08-16,,Android,2019,8,365913.8247,50965
2019-08-16,,Desktop,2019,8,193935.5614,31542
2019-08-16,,Mobile Web,2019,8,242213.801,34160
2019-08-16,,iOS,2019,8,114902.2013,14071
2019-08-17,,Android,2019,8,369919.351,51877
2019-08-17,,Desktop,2019,8,133504.2589,23619
2019-08-17,,Mobile Web,2019,8,249361.5784,34764
2019-08-17,,iOS,2019,8,117436.2737,14017
2019-08-18,,Android,2019,8,382186.0563,52867
2019-08-18,,Desktop,2019,8,121973.5511,21331
2019-08-18,,Mobile Web,2019,8,264485.9132,36478
2019-08-18,,iOS,2019,8,114775.8408,13748
2019-08-19,,Android,2019,8,403983.0837,55541
2019-08-19,,Desktop,2019,8,253166.6399,39328
2019-08-19,,Mobile Web,2019,8,278203.8308,37917
2019-08-19,,iOS,2019,8,123128.8548,14683
2019-08-20,,Android,2019,8,386952.779,53377
2019-08-20,,Desktop,2019,8,238208.2105,37783
2019-08-20,,Mobile Web,2019,8,271237.2392,37007
2019-08-20,,iOS,2019,8,124188.7894,14722
2019-08-21,,Android,2019,8,398125.9477,54933
2019-08-21,,Desktop,2019,8,232523.7577,36812
2019-08-21,,Mobile Web,2019,8,263388.8456,36561
2019-08-21,,iOS,2019,8,126051.7372,15165
2019-08-22,,Android,2019,8,358935.4068,50306
2019-08-22,,Desktop,2019,8,217665.4892,35311
2019-08-22,,Mobile Web,2019,8,253726.0661,35144
2019-08-22,,iOS,2019,8,122537.9508,14527
2019-08-23,,Android,2019,8,383321.417,53156
2019-08-23,,Desktop,2019,8,191602.0533,31338
2019-08-23,,Mobile Web,2019,8,243424.7862,34370
2019-08-23,,iOS,2019,8,115947.3918,13952
2019-08-24,,Android,2019,8,378786.1861,53186
2019-08-24,,Desktop,2019,8,125436.1245,22249
2019-08-24,,Mobile Web,2019,8,248268.4298,35187
2019-08-24,,iOS,2019,8,132715.8073,15285
2019-08-25,,Android,2019,8,401640.5254,55114
2019-08-25,,Desktop,2019,8,121055.4275,21215
2019-08-25,,Mobile Web,2019,8,315879.5986,49745
2019-08-25,,iOS,2019,8,129414.358,15163
2019-08-26,,Android,2019,8,414408.9217,56678
2019-08-26,,Desktop,2019,8,255372.7905,39546
2019-08-26,,Mobile Web,2019,8,288816.1533,40527
2019-08-26,,iOS,2019,8,137322.1555,15754
2019-08-27,,Android,2019,8,407119.2249,55778
2019-08-27,,Desktop,2019,8,242010.7562,38020
2019-08-27,,Mobile Web,2019,8,344975.2256,54119
2019-08-27,,iOS,2019,8,134316.6392,15774
2019-08-28,,Android,2019,8,408283.8038,56115
2019-08-28,,Desktop,2019,8,229013.0834,36677
2019-08-28,,Mobile Web,2019,8,303969.6855,43408
2019-08-28,,iOS,2019,8,130979.2066,15537
2019-08-29,,Android,2019,8,364672.7762,50421
2019-08-29,,Desktop,2019,8,202611.7981,32797
2019-08-29,,Mobile Web,2019,8,277498.0451,39735
2019-08-29,,iOS,2019,8,123830.7458,14839
2019-08-30,,Android,2019,8,378963.3305,51884
2019-08-30,,Desktop,2019,8,165286.394,27817
2019-08-30,,Mobile Web,2019,8,326403.0489,55173
2019-08-30,,iOS,2019,8,115747.4353,13666
2019-08-31,,Android,2019,8,365426.33,50321
2019-08-31,,Desktop,2019,8,90725.30164,16059
2019-08-31,,Mobile Web,2019,8,321532.8236,51401
2019-08-31,,iOS,2019,8,120949.2907,14335
2019-09-01,,Android,2019,9,390100.5688,53135
2019-09-01,,Desktop,2019,9,91867.20073,16267
2019-09-01,,Mobile Web,2019,9,299683.2614,42260
2019-09-01,,iOS,2019,9,124193.0046,14752
2019-09-02,,Android,2019,9,419979.4293,57313
2019-09-02,,Desktop,2019,9,143728.9105,24242
2019-09-02,,Mobile Web,2019,9,304390.8763,39346
2019-09-02,,iOS,2019,9,135808.2261,15919
2019-09-03,,Android,2019,9,409022.8939,55793
2019-09-03,,Desktop,2019,9,222278.1697,35068
2019-09-03,,Mobile Web,2019,9,277698.8748,37905
2019-09-03,,iOS,2019,9,125303.2578,15191
2019-09-04,,Android,2019,9,411369.5281,55967
